mirror_type,mirror_id,normal_x,normal_y
1,8,-71.81758500209692,328.36159137105074
0,20,-58.214368622227724,290.5927566108265
0,21,-55.17761922314748,314.00228899800976
2,4,-40.17110876969943,306.0888031059381
0,22,-31.445799710529798,327.4949379299567
0,16,-131.8032448763953,227.20448749412316
1,7,-99.99985732226911,230.0139170920185
0,17,-75.29333855687122,225.5823981370349
0,19,-84.67890677565374,243.9474998127183
0,18,-70.63745753617808,238.42144383116155
0,0,31.584319132947073,251.3477397097168
0,1,42.65291691437781,247.959411272328
1,0,35.13719320720375,238.045155957199
0,2,41.18152191951509,230.5039160503356
0,3,34.901768811098655,222.62040719290366
1,9,3.4394078367023493,347.4536012583906
0,23,15.451124801065298,354.61616820568736
0,24,28.76707150724825,344.72552103277366
2,1,35.63990553154134,335.63216305899846
1,2,31.306500362484588,315.499492328775
1,3,61.80646072621093,323.4418262237251
2,2,48.9829934179149,306.0329376217069
0,8,55.00936173124268,298.67636317167495
0,9,57.72447262196888,288.39689510873694
2,3,59.741429714179496,272.4519930575164
3,4,-37.12793325894867,263.2494690362674
1,5,-79.17711210681851,250.62078373612164
