mirror_type,mirror_id,normal_x,normal_y
1,4,1.9897847073634334,265.45647101148904
0,10,2.650356622454779,275.9372470700321
0,11,18.294688869043263,277.1428417142944
0,12,21.37124829001882,267.9533079831451
1,5,30.448138651953233,264.5972067805982
0,13,37.50000961954623,260.23368338263276
0,14,51.41247374527707,262.17828284071317
0,15,111.33705357662362,273.4444618354048
1,6,106.5944496793035,268.23508367948
3,3,111.21931985702362,254.67726763372616
0,16,129.63104848427736,244.89560742112818
1,7,99.45201999328617,234.47569408543185
0,17,74.4073089580874,232.79853013496972
3,0,-47.086165200744915,242.06565309906233
3,1,-109.40641627359565,279.41789358576
1,1,-103.89227072117686,306.2055455547826
0,4,-82.26137676228448,282.8117496426702
0,5,-82.95694287022616,286.78619340571845
0,6,-83.21701776424752,291.17006361121867
2,0,-68.16721927651163,271.60891605244177
0,7,-55.2326120153779,272.20496690889416
3,2,-56.86904164150847,287.8097493195217
4,0,-78.48804406977672,221.37001390532677
