mirror_type,mirror_id,normal_x,normal_y
1,4,34.60178824409633,249.54600227290854
0,10,42.717451573149006,256.21076264172945
0,11,54.268576615328726,245.59143591411387
0,12,49.64598558463861,237.07413585894923
1,5,53.381912888453726,228.14686297721633
0,13,54.99999833452063,220.01353524021974
3,0,-15.974890375896154,269.48538044188507
0,1,-0.5,219.5
1,0,-39.29662611031819,224.0031458062202
0,2,-40.258573078630285,233.61973911910889
0,3,-30.698262315993468,236.8112072968736
3,1,-31.15950006254767,340.5376935064385
1,1,-7.807613413421408,354.7740374582084
0,4,-10.164518442017824,322.99967264434326
0,5,-7.7321692289665345,326.2189416206668
0,6,-4.7033801779719475,329.3989406479855
2,0,-8.745559965095314,305.0515442593309
0,7,0.5117449752700883,295.9982770665249
3,2,10.808318032865564,307.8375219442149
4,0,-52.52675259917037,278.33686879997543
0,15,-38.142850191134286,360.84332380720593
2,1,-36.627299003980184,362.1887160408965
