mirror_type,mirror_id,x,y
1,8,243.47946454218754,91.20170144383077
0,20,163.7577048635838,81.68484619445265
0,21,208.010560082765,65.23501279262851
2,4,185.83777186304448,39.551517657089164
0,22,223.62723086893288,12.91749255440072
1,4,-79.19733776829223,44.81943429378638
0,10,-97.27443071403792,55.512927586822826
0,11,-85.21805967172611,84.4859888134484
0,12,-66.0487331563057,81.62453582377742
1,5,-51.82647303870286,94.75239676318803
0,13,-37.6476525572787,103.35692650677277
0,14,-28.48070108334605,129.9147784734327
0,15,5.853200831396308,246.93063811529615
1,6,10.83018645236067,233.74923970230813
3,3,39.18968579981286,229.6805793420766
0,16,73.3382316945619,253.60895838261462
1,7,64.5046687691691,190.36845249930403
0,17,44.75327505575486,144.21561764172404
0,19,84.76467260766378,154.2431530983323
0,18,67.6785479362794,129.3662017268681
3,4,100.98591135800811,52.89466615068602
0,23,-191.50211517756568,58.912252110630085
