mirror_type,mirror_id,normal_x,normal_y
1,4,13.68698485852137,263.3925851440382
0,10,17.037672782834843,273.3452688262516
0,11,32.46096818947019,270.4607326958518
0,12,33.05427004506999,260.78805256184205
1,5,40.95324995954614,255.19703563868603
0,13,46.63547129165837,249.15703718495604
0,14,60.577179072869185,247.43456534325887
0,15,121.37578005084802,242.80723606770806
1,6,115.44649018267292,239.00283937999805
3,3,116.40475072792927,224.70999023020747
3,0,-39.7707317636503,253.50058051711608
3,1,-90.300000560529,305.7097421462022
1,1,-78.04059045836958,330.1574611222909
0,4,-63.20151125705145,301.9623021566915
0,5,-62.844714785037944,305.98134578841643
0,6,-61.9612987415016,310.283151574734
2,0,-52.48710723402348,287.49335948227883
0,7,-39.83896671408871,284.7213776982052
3,2,-37.38082147032161,300.2179791954643
4,0,-75.45904313115804,241.63753243163444
