mirror_type,mirror_id,x,y
3,0,69.73630278132399,77.15470221828028
0,0,-59.30356635563366,66.36329571007572
0,1,-51.3776253552638,88.11549019811531
1,0,-32.36297418383854,72.06689879532905
0,2,-16.668492938500297,83.34963313152113
0,3,-1.5803971412357922,69.98215733225129
3,1,177.61790931776883,174.50753075321663
1,1,225.62786700538655,148.2972205761106
0,4,168.23614774094696,120.60513502038903
0,5,176.2444343842207,119.6114515779577
0,6,184.78114331855116,117.54543408354515
2,0,138.56803595425893,100.19929845951617
0,7,132.14462214218784,75.11190876883904
3,2,162.9473688511919,69.11696596692899
1,9,-254.19785165883658,20.21020069252418
0,23,-267.24606406839234,44.95043092065673
0,24,-246.09807369067917,70.51055329336907
2,1,-227.2168893237425,83.28556421158564
1,2,-187.4603159209837,72.52330628704807
1,3,-200.13072514372774,134.27096802155592
2,2,-166.70292134113197,106.83695997328063
0,8,-151.37914480358612,118.10315202624739
0,9,-130.56418813560995,122.44996029598803
2,3,-98.50696914513108,124.80936274911508
4,0,48.51566811686678,149.3158730583391
3,3,-202.7909769803812,63.280390565866966
0,11,-79.26523788957432,175.8615295535617
0,10,-103.59706002781795,162.96799787406258
