mirror_type,mirror_id,x,y
1,8,-165.5020627606217,200.52198687919298
0,20,-130.54883317240473,128.24196722338456
0,21,-129.40253052863457,175.43940575818704
2,4,-97.89955505180363,162.83635073489847
0,22,-85.01963400071466,207.2381765852627
1,7,-1.0,-1.0
0,19,-173.4364444375247,29.929913813263877
0,18,-144.35212673543688,21.873808697992335
0,0,56.26913173848773,68.9549477078818
0,1,78.99341095701553,64.52938110175906
1,0,66.1169511294367,43.23827902851453
0,2,79.71593406102446,29.502031400878145
0,3,68.87333226541881,12.508561174540423
1,9,-19.803925353531945,254.22982622145602
0,23,2.5905214584135723,270.98761816469306
0,24,31.144230871539992,254.09847871134573
2,1,46.715628182206004,237.44820505436945
1,2,42.30516980375566,196.49751298139984
1,3,101.31052666934085,218.67139087219613
2,2,79.443537389595,181.36351443172913
0,8,92.96819070826292,167.9908197385561
0,9,100.51765916627872,148.1121203539124
2,3,107.86286736345696,116.8186707856809
3,4,-82.89068618259873,78.26323622351643
1,5,-218.884472257131,83.39228728088133
