mirror_type,mirror_id,normal_x,normal_y
1,4,42.335870965324936,236.67105364418688
0,10,52.179215129430645,240.33050684258993
0,11,59.64370382159465,226.52905769938477
3,0,1.0063083895022196,271.99026200573735
0,0,-44.14760450706788,225.58918744429988
0,1,-48.29207450155605,236.39742480806544
1,0,-35.852393153532965,236.5787787597429
0,2,-33.63107534377129,245.98462567022236
0,3,-23.55258352455251,245.88968538470442
3,1,9.781348301886638,344.115169199406
1,1,36.49589113052025,349.9732662149767
0,4,23.922672333560428,320.6973472759889
0,5,27.27059515616763,322.9493304486649
0,6,31.16967787995455,324.9700013378102
2,0,19.420984897226187,303.26509079813525
0,7,25.226483186559634,291.6911748127915
3,2,38.816565382527486,299.53316447812176
0,9,-89.43622283583265,223.378171822049
2,3,-78.11323133332392,234.78421762105188
4,0,-30.672393586407992,292.25963099601654
0,15,102.68034744794025,323.6748047007327
