mirror_type,mirror_id,normal_x,normal_y
1,8,117.30209982097857,276.03764250563347
0,20,78.00762695773466,267.82321754569546
0,21,100.76670555422524,261.55804436866674
2,4,90.84173056847378,247.7989206143839
0,22,110.82521404127677,236.17936750015872
1,4,-41.40111953657934,238.87319000905435
0,10,-50.87127128657197,243.41182943915317
0,11,-46.12860916672299,258.3686254163961
0,12,-36.45572241607118,257.77870171303357
1,5,-29.943736589483517,264.9374302676469
0,13,-23.256270785487036,269.8412065378849
0,14,-19.847571214457325,283.46907843105214
0,15,-7.845247768494301,343.25056627639054
1,6,-4.791807139884139,336.9018331093835
3,3,9.51128786319192,336.1110907845736
0,16,25.477840223124947,349.5178738922351
1,7,23.833752578355675,317.6329976905028
0,17,16.00687803070392,293.7836693022932
0,19,35.4994704326057,300.5219696666975
0,18,28.073001615360514,287.3862491930213
3,4,47.99577778052911,250.74744404405135
0,8,-10.05633820890403,364.89393651768194
