mirror_type,mirror_id,x,y
1,4,59.107539505591916,69.19030837909952
0,10,73.05383515235793,84.89485950004342
0,11,99.19411559363672,67.53167724554334
0,12,92.72755562036578,49.260536219898896
1,5,102.90048561398831,32.79466512110445
0,13,108.64147941939011,17.234527831253
0,14,132.96225204243586,3.1685220219776973
3,0,-47.0388639665934,92.75421972466978
0,2,-83.78703968369148,14.308458374105522
0,3,-65.90033597240937,23.603934390765637
3,1,-99.26424902282962,228.35850951066763
1,1,-57.58958637479479,263.7867311696706
0,4,-52.30415008476401,200.28298950213042
0,5,-48.50655340905453,207.4032648643086
0,6,-43.51847703880952,214.63257477890585
2,0,-43.88576087310842,165.272623239871
0,7,-22.76661054289731,150.2853334307378
3,2,-6.131132106594608,176.89377948105323
4,0,-122.01191594874443,98.80330139482449
2,3,-175.07454909170818,146.6018904530462
0,20,-198.54472040106484,183.33710008978554
