mirror_type,mirror_id,x,y
3,0,82.0746250840937,63.872967030704444
0,0,-46.87874656427572,75.65304435753004
0,1,-35.29598948408942,95.698448923371
1,0,-19.357022240862158,76.59181216009168
0,2,-1.9417491743685051,84.97781834186989
0,3,10.595886732418494,69.19340419688685
3,1,205.2224088744099,141.01334297074345
1,1,247.95161482862443,106.86438463715339
0,4,186.62312454575644,89.55897154824342
0,5,194.33719600144056,87.18976000825828
0,6,202.38545297224502,83.67274601218246
2,0,153.86230170842845,74.61495904297298
0,7,143.1800944832889,51.02411727562237
3,2,172.47386736361818,39.771410292282035
1,9,-246.8265505921297,64.04415603933612
0,23,-255.3804354418348,90.67432488603842
0,24,-230.11526188627008,112.17382157621867
2,1,-209.30256777003447,121.47606811578207
1,2,-172.0188325259761,103.97365655010978
1,3,-173.7743808269805,166.98342602845216
2,2,-145.61828597969614,134.16152499258286
0,8,-128.57095832085105,142.59561240254897
0,9,-107.31741228090698,143.26190359383696
2,3,-75.33750854270477,140.01878376338612
4,0,73.70703535738485,138.6227720788515
0,19,-150.47894494243812,186.72234233767904
0,20,-160.5788309221158,182.44909376390237
