mirror_type,mirror_id,normal_x,normal_y
1,4,37.9446236588321,245.10887363840916
0,10,46.812024034200775,250.7349053328851
0,11,56.98287836624472,238.78700543188722
0,12,51.35674566281402,230.89654417349985
1,5,53.9768650465321,221.58051882255862
3,0,-9.825065142881284,271.0633733211794
0,1,-50.645993125057196,225.99861487150648
1,0,-38.51585426732509,228.762360986525
0,2,-38.29866311597022,238.4245055165511
0,3,-28.420671328697324,240.42707617908547
3,1,-16.23739231094872,343.436611630992
1,1,8.675406806097959,354.72096094056303
0,4,2.463748813199157,323.4706718920171
0,5,5.270297860450121,326.36951612403874
0,6,8.664055170636509,329.15669538786966
2,0,1.684803967174686,305.48339859640697
0,7,9.76979063184594,295.3694314096232
3,2,21.43245559491288,305.86559175346133
4,0,-45.02575025355711,284.3034354766859
