mirror_type,mirror_id,x,y
1,4,-28.865036508429508,86.30069331915608
0,10,-35.14359093947039,106.34344369014563
0,11,-6.797199158696669,119.80733735292264
0,12,5.533700875078813,104.85408029554763
1,5,24.887153438651467,105.09343268597243
0,13,41.18162471555241,102.00036169439501
0,14,65.76466885884768,115.60280416099823
0,15,169.578623521,179.588670145761
1,6,164.45716751895483,166.4627287161977
3,3,182.80991753823346,144.4629158284723
0,16,224.19844349407322,139.3953296736833
1,7,175.31766886739817,98.3092822825054
0,17,129.7572484598749,77.22730392887155
0,19,166.20124239106002,57.90636431056703
0,18,136.85784769851148,50.85203558689701
3,0,-103.732690093436,7.451778712439399
3,1,-246.86631491372697,32.52725873658244
1,1,-255.77019001908087,86.49629990700916
0,4,-198.61465825755403,58.31995820673255
0,5,-202.76201858886586,65.2423468137713
0,6,-206.3896974030649,73.24133263309255
2,0,-164.2691261385262,47.50425452193701
0,7,-140.5453448581832,57.88787471219129
3,2,-154.78532994596887,85.85162568942742
0,21,-199.83626178249273,223.75314182553737
