mirror_type,mirror_id,x,y
1,4,27.37396971704274,86.78517028807644
0,10,34.075345565669686,106.69053765250317
0,11,64.92193637894037,100.92146539170355
0,12,66.10854009013998,81.57610512368407
1,5,81.90649991909228,70.39407127737203
0,13,93.27094258331674,58.31407436991205
0,14,121.15435814573837,54.869130686517714
0,15,242.75156010169604,45.614472135416136
1,6,230.89298036534584,38.00567875999612
3,3,232.80950145585854,9.419980460414909
3,0,-79.5414635273006,67.00116103423214
3,1,-180.600001121058,171.41948429240432
1,1,-156.08118091673916,220.31492224458182
0,4,-126.4030225141029,163.92460431338304
0,5,-125.68942957007589,171.96269157683284
0,6,-123.9225974830032,180.56630314946796
2,0,-104.97421446804697,134.9867189645577
0,7,-79.67793342817743,129.44275539641038
3,2,-74.76164294064321,160.43595839092862
4,0,-150.91808626231608,43.27506486326887
0,22,53.953891868828386,167.99627881201354
1,7,37.92093004822369,103.84768715881258
2,2,134.2516189195986,42.39727589188098
