mirror_type,mirror_id,normal_x,normal_y
1,8,3.32413384556945,349.9574935668457
0,20,-7.196077294856069,311.2165909885173
0,21,8.718638346678766,328.6507494009122
2,4,16.47226302517613,313.56102046701614
0,22,35.89767230645881,326.09126789221676
0,13,-54.96696619465688,221.9059452655961
0,14,-65.56197174055838,231.13004319354712
0,15,-113.37872661717408,268.96441923139804
1,6,-106.33573090813195,268.80279020950906
3,3,-99.13770508950573,281.1879516701302
0,16,-103.834573221807,301.5008061545725
1,7,-76.17134067458937,285.5604824557877
0,17,-58.47476017047098,267.75931765641025
0,19,-55.62917799133747,288.1864690096803
0,18,-47.296711639018504,275.6059445395502
0,0,43.85268441558903,227.56254385420374
1,9,75.92178037047331,322.431114732671
0,23,89.86948250200813,321.40870827902927
0,24,95.10422530937579,305.669051169623
2,1,95.51838548937214,294.2781127486671
1,2,80.42104225473615,280.2719334571403
1,3,109.96068270919142,269.2838539293401
2,2,89.4709849635497,262.3785659225541
0,8,90.1879391302501,252.8958300615489
0,9,86.51596710773539,242.91805915458917
2,3,79.02254153655733,228.699880982121
3,4,-5.606546105395872,276.7235986232192
1,1,-40.631690252945475,314.95167840486863
1,5,-4.772832540516892,366.26111302690174
