mirror_type,mirror_id,x,y
1,8,103.53003437195476,238.49849471839832
0,20,54.99649945843158,174.5404968691184
0,21,97.57013562801818,194.94632244166633
2,4,100.64278295757225,161.155298512196
0,22,146.05246127071229,169.8372119317998
0,12,-104.59708264745159,9.18968452353951
1,5,-104.16086347694281,28.539700764683584
0,13,-100.50100785404427,44.71629926907337
0,14,-113.23722821220612,69.75908648209746
0,15,-173.5610609678458,175.74287500697068
1,6,-160.62185174400582,170.16645010790643
3,3,-137.99493880909696,187.74023773041725
0,16,-131.48600096575447,228.92669470822668
1,7,-92.13089651743894,178.64181455329253
0,17,-72.65179647717905,132.37339788884532
0,19,-52.07074960722817,168.12090005511317
0,18,-46.04478789632796,138.54918804374918
1,9,217.52963983853755,133.06335254951355
0,23,242.62780789049899,120.71763267332204
0,24,240.5425872555224,87.60858243585153
2,1,232.77635124434707,66.17529978298825
1,2,194.2867112339892,51.513821813960774
1,3,240.83165255196218,9.006393789467772
2,2,197.66268584898145,11.55260243264954
3,4,32.10147003545659,109.3869079074945
0,2,115.75605760015847,171.12337247803836
1,1,184.43971423047876,84.41976233876589
