mirror_type,mirror_id,x,y
1,4,-22.77469068262903,88.1039923290118
0,10,-27.63983928062112,108.53588938476264
0,11,1.5766958592407099,119.98964134527385
0,12,12.834471956970647,104.21264956609507
1,5,32.15747686153782,103.10139030051758
0,13,48.1964938999529,98.87920901661685
0,14,73.66851340403228,110.73369014369528
0,15,181.69301087085998,167.3219943721732
1,6,175.66841108953392,154.58528178736333
3,3,192.4418253620933,131.35883621327338
0,16,233.37603400833203,123.4164768195149
1,7,181.7483127058158,85.84026344664252
0,17,134.82827072304704,67.98777400263033
0,19,169.83572829948847,46.171694716377175
0,18,140.07172754522193,41.1814417243631
3,0,-102.96019266785386,14.669653226931159
3,1,-243.995974108028,49.668547583702605
1,1,-249.11346981773198,104.12722581232026
0,4,-194.06264829897006,72.03255191363313
0,5,-197.71702444984678,79.22738316200211
0,6,-200.7778853764958,87.45993793584991
2,0,-160.55524552009635,58.847371529929724
0,7,-136.16492944942888,67.55081041728559
3,2,-148.41957398840884,96.43977424848748
0,22,-92.82328324610984,281.76255482914377
1,0,123.17239285515713,214.21443690761168
1,8,-19.285403307329204,298.98747949508845
