mirror_type,mirror_id,x,y
1,8,20.242055864839934,259.21083923008445
0,20,-4.824615612829154,182.93639081437146
0,21,28.786061244492863,216.09109809991782
2,4,42.69258766878696,185.14141340646327
0,22,82.80172749667327,208.1342689793458
0,13,-109.58377281963782,9.560163942841642
0,14,-129.77923976661353,29.092076680770543
0,15,-221.32149062083792,109.66219854339212
1,6,-207.27172158327392,108.60217968303294
3,3,-191.59902069793202,132.58512460903532
0,16,-198.85369784652497,173.6467876258094
1,7,-145.27155991684998,138.9142680912406
0,17,-111.790185969728,101.50839532203051
0,19,-103.96867215563445,142.00885609775963
0,18,-88.64340571844973,116.01011431178884
0,0,88.37675759983556,10.514214955949358
1,9,162.35712509533934,196.6345949490484
0,23,190.10728243751876,193.13265172989645
0,24,198.91491997456794,161.1485482761518
2,1,198.54979384076475,138.35454226656174
1,2,166.93043456683122,111.96084143721356
1,3,224.77860607580945,86.92282928331358
2,2,183.13258171988917,75.27587603348177
0,8,183.57194883358406,56.26135086753604
0,9,175.1936770454552,36.7175097643175
2,3,158.7391209603507,9.104475643064308
3,4,-5.260357506648949,113.87856970871316
3,2,62.88383549975573,39.294181534305125
