mirror_type,mirror_id,normal_x,normal_y
1,8,125.2508518501658,254.81700892965705
0,20,85.12693039904042,253.55079314765794
0,21,106.45231154731978,243.4287295052969
2,4,94.28887246667449,231.6020915770904
1,4,-37.494848451174505,245.77569280588705
0,10,-46.033000850645465,251.88985469839076
0,11,-38.76517005991652,265.7958687025997
0,12,-29.341675369917038,263.53522810881327
1,5,-21.685521072467072,269.4544050193265
0,13,-14.248121087674102,273.12241565922034
0,14,-8.524752202707782,285.95133508794515
0,15,13.67617540359761,342.740426210479
1,6,15.580781463070995,335.95792016503236
3,3,29.52926935046312,332.6954846106436
0,16,47.58131735842163,343.1260258370957
1,7,40.42545645165487,312.0110453732342
0,17,28.576097302080704,289.88316437441864
0,19,48.94264700463159,293.1342416668145
0,18,39.348009013309074,281.4876750795519
3,4,52.60585169628156,241.945941932595
0,2,25.419531861505867,332.6872889338059
