mirror_type,mirror_id,x,y
3,0,73.67869672125097,73.39924828946084
0,0,-55.74910633859336,69.37605597357211
0,1,-46.69560566598775,90.68362813367456
1,0,-28.546931790563942,73.66188081596131
0,2,-12.283466595797714,84.10776687316054
0,3,2.0843518620477774,69.96896081345768
3,1,186.50750863964814,164.97257111723624
1,1,233.0799287022776,136.285534214535
0,4,174.31757101654506,111.63505020777197
0,5,182.2628772081364,110.22360723462012
0,6,190.67975987837727,107.71364432013424
2,0,143.6221593766076,92.80988813698852
0,7,135.89457610082198,68.09305534617981
3,2,166.34135765183794,60.49423720110316
1,9,-252.7917621585711,33.48619095633926
0,23,-264.5272888398447,58.87540623249546
0,24,-242.07056760189224,83.29369904679297
2,1,-222.546666829504,95.06303741769322
1,2,-183.4078314886848,82.23483050762736
1,3,-192.82925343330243,144.56098720040347
2,2,-160.88304631883219,115.4151004295907
0,8,-144.990643550151,125.86386805955493
0,9,-123.97671868947175,129.1153485182594
2,3,-91.83995141993798,129.79377228196827
4,0,56.26376807861222,146.57212696006064
1,8,74.9608007096135,198.16184058770193
