mirror_type,mirror_id,normal_x,normal_y
1,8,97.3119478045687,306.1996798977867
0,20,61.803878554559155,287.47244323139114
0,21,85.40822481246697,287.72322448306124
2,4,79.66025501550747,271.76141198677175
0,22,102.07239512550967,266.10017519860236
1,4,-44.99946656940486,226.7303795189435
0,10,-55.35377927291523,228.48287216721906
0,11,-54.91749153498835,244.16752208035575
0,12,-45.456711002708886,246.26665994785412
1,5,-41.1702014729222,254.94301805338222
0,13,-36.093460677289556,261.5001457387435
0,14,-36.57315892074273,275.53966192333274
0,15,-41.51379636637118,336.31360501356437
1,6,-36.82869282632492,331.05245330340165
3,3,-22.861717342957945,334.2348102818519
0,16,-11.209092388968683,351.5232156230054
1,7,-4.000827899852873,320.42033347940924
0,17,-4.950736786487692,295.3375086213429
0,19,11.92941834885361,307.1876652850507
0,18,8.411333596870794,292.5137881173102
1,9,126.69190462640488,234.332177159592
0,23,135.45647386232162,223.4341940519114
3,4,37.66135857275662,262.7857694853587
0,5,5.556386608788973,253.31471492776507
