mirror_type,mirror_id,normal_x,normal_y
1,8,125.83941612953383,252.6257773574519
0,20,85.69950723352522,252.06001341127222
0,21,106.84498605429337,241.5673121890016
2,4,94.47699623242538,229.95475679754557
1,4,-37.03928993709414,246.42614237749953
0,10,-45.46943509622781,252.6883843594315
0,11,-37.960017823006886,266.46543927347506
0,12,-28.577411995343713,264.0406803268113
1,5,-20.8191198860602,269.8253374014653
0,13,-13.318837040805107,273.36298885820094
0,14,-7.3724443366205215,286.0900678203876
0,15,15.81620826035215,342.48305007740936
1,6,17.602153186929154,335.66833708143247
3,3,31.49157930078437,332.16296373198423
0,16,49.7229159392391,342.2768646576259
1,7,42.02511361940518,311.2915101489514
0,17,29.791374411835992,289.3737991654905
0,19,50.21156131248549,292.26893599993366
0,18,40.415124017321986,280.79159276301687
3,4,52.98084906852273,241.0245007545581
