mirror_type,mirror_id,x,y
1,4,0.8043292482182336,90.99644528474978
0,10,1.3931206542861503,111.99133544539328
0,11,32.578575645821324,115.49301454585684
0,12,39.36936637832115,97.33988386560524
1,5,57.746340795174824,91.2653281633695
0,13,72.14606065272136,83.03581114370986
0,14,99.81830762494678,87.89371685673267
0,15,218.80809046443926,114.59502409487841
1,6,209.69227015365522,103.85158562971719
3,3,219.88269772995437,77.07528293167351
0,16,257.366473165908,58.809000077725734
1,7,197.77248414361793,35.875402655055964
0,17,147.83063955129217,30.77502249968198
0,19,175.99883012834692,0.6417113473185221
0,18,145.9574405919005,3.5249873562656573
3,0,-95.65512353739895,40.81785566446313
3,1,-222.82684684425996,111.12693789286517
1,1,-213.67502501951026,165.054487012355
0,4,-168.80672760744318,119.80521154969215
0,5,-170.47442455717328,127.70070701409854
0,6,-171.3002472115812,136.44495338872443
2,0,-139.85363768787363,98.39695130169923
0,7,-114.04178574192895,100.49114938536614
3,2,-118.40184936132917,131.56748104230437
4,0,-1.0,-1.0
1,2,218.11354970342492,127.78149046292374
0,3,-236.21182981076112,154.67905200269058
