mirror_type,mirror_id,x,y
1,4,57.89099975767835,70.21133916296203
0,10,71.56108910698914,86.15689482462538
0,11,98.00041757069361,69.2525678655289
0,12,91.85371786508055,50.87135259025634
1,5,102.31246754695145,34.58553143229122
0,13,108.32414881139202,19.127958183961937
0,14,132.88670291329964,5.488550704187881
3,0,-48.65048406118153,91.91915143544746
0,2,-84.02399554275185,12.843993655853984
0,3,-66.30224448855193,22.450219949485685
3,1,-103.23453611829885,226.59132938495165
1,1,-62.1845284469842,262.7414783048657
0,4,-55.79160404463076,199.3396521471008
0,5,-52.11885170085519,206.52512025752281
0,6,-47.257703893692295,213.84038304935788
2,0,-46.763481852900355,164.4815392832687
0,7,-25.385983798435085,149.86511210613892
3,2,-9.217420441208633,176.75983469218903
4,0,-123.71768831625536,96.65885162612835
1,0,198.26659041552915,205.104228468934
