mirror_type,mirror_id,x,y
1,4,16.593476577485117,89.47433450477546
0,10,20.819047335800867,110.04802255392725
0,11,52.138785387247836,108.08120585163041
0,12,55.6741506881218,89.0246535806588
1,5,72.71710204291679,79.85125591047411
0,13,85.46901716628965,69.24627863379003
0,14,113.56442700214996,69.2251465847011
0,15,235.38312101494998,74.85844201732638
1,6,224.5402119864717,65.86116610773267
3,3,229.9261679019471,37.72210643542636
0,16,263.66857383310605,13.224340165615049
1,7,200.99757401123674,0.9875432129326014
0,17,150.92878653759425,4.636959595393134
3,0,-87.11396102256523,56.808078606470964
3,1,-200.14461609668894,148.1321458951736
1,1,-181.76741037884582,199.65121718679367
0,4,-145.43821744782488,147.29808181235492
0,5,-145.70953993442222,155.36321949579641
0,6,-145.0043940390718,164.11802371879085
2,0,-120.64249540045657,121.18740983926844
0,7,-94.85912980358462,118.76761129578502
3,2,-93.756605898796,150.12894074873725
4,0,-155.06706947343662,24.560211011316255
0,19,-237.2984202356127,181.1541200709076
2,4,-9.322329490076214,297.68138004372264
