mirror_type,mirror_id,x,y
1,8,172.16300182253752,194.83300747936153
0,20,106.24075892256911,149.00302394098097
0,21,153.03643991020172,155.25414023339673
2,4,145.51670052371415,122.16746649043552
0,22,191.3867297766422,116.3920945142003
1,4,-90.96854860443244,2.392313692435345
0,10,-111.94996531468796,3.347426778909915
0,11,-114.90684985701986,34.58924480147397
0,12,-96.63796834660342,41.06218544891243
1,5,-90.24361540201342,59.33034534851021
0,13,-81.76404201411951,73.58424718316618
0,14,-86.13826054338026,101.33706168308187
0,15,-110.75884299110403,220.77472386863485
1,6,-100.17613380473112,211.47279308680965
3,3,-73.226061783451,221.19435769405652
0,16,-54.308378889144265,258.3536335769891
1,7,-32.41833288207958,198.36847454458754
0,17,-28.190334909360423,148.3452224296357
0,19,2.429989504314335,175.98322406129773
0,18,-0.9771419078621482,145.99673007876547
1,9,248.00181872208364,59.330413031924515
0,23,268.0565577454367,39.83317523958353
0,24,255.84213588163678,8.988965876122679
3,4,64.33272576541773,94.11323177742626
