mirror_type,mirror_id,x,y
1,8,82.3495578832171,246.61417298370884
0,20,39.57501452992179,178.66957834213545
0,21,80.20816027639637,202.70829046952153
2,4,86.21419704398076,169.3136504481008
0,22,130.69439920902616,181.92024080731562
0,12,-104.99999294952114,0.038478572109008485
1,5,-106.25189876233047,19.352881165332366
0,13,-104.01585345279844,35.78690026372724
0,14,-118.88623136735008,59.62435736566815
0,15,-188.21760953518753,159.94727712862036
1,6,-174.8416204549439,155.51979860033688
3,3,-153.83246626813366,174.99877805820108
0,16,-150.9379331474326,216.59579944491344
1,7,-107.34997067429356,169.9322917994938
0,17,-83.9124362704399,125.53765586133653
0,19,-66.52530660009172,162.94288441587068
0,18,-57.9449309681188,134.00889886533636
1,9,205.10463856101174,151.51596364989646
0,23,231.18330089175532,141.40467244328283
0,24,231.99165901595643,108.23987318462733
2,1,226.12300954662516,86.21127857523554
1,2,189.05766623901573,68.25099879310872
1,3,239.13025646473918,29.961983297306404
2,2,195.90364400764366,28.736079491232253
0,8,191.72993006825484,10.180074460538702
3,4,22.44561704472554,111.76848516232796
3,0,71.6991155974872,286.6272395526754
0,10,-65.12493057311225,256.8310528407327
0,3,-86.8439151560197,286.46244897713336
