mirror_type,mirror_id,x,y
1,4,-37.72778966982213,82.81071118297236
0,10,-46.066987418690594,102.08737762410298
0,11,-19.28324025219295,118.44051944067202
0,12,-5.456849197952347,104.85810792128002
1,5,13.76556398994135,107.11913576965989
0,13,30.294086405796115,105.74624498694106
0,14,53.32061965338746,121.84379967720471
0,15,149.8775263674299,196.33065753972392
1,6,146.15616072380405,182.74128346511512
3,3,166.70797909152705,162.7803726105177
0,16,208.3994813648644,162.0668262379921
1,7,164.08114213161585,116.09642025826844
0,17,120.97397327409772,90.36757045687293
0,19,159.23791132051838,74.9619076483431
0,18,130.7926409552157,64.87900332125975
3,1,-248.9139797806251,6.544514479359566
1,1,-263.4103794640975,59.28719921349096
0,4,-203.62272198740806,37.23959036346574
0,5,-208.47094928811472,43.690540199364605
0,6,-212.91487699359269,51.26651104574306
2,0,-168.3347894016306,30.07322192763324
0,7,-145.8263533390438,42.87976996016124
3,2,-162.91133821541413,69.20184882546813
2,4,-270.81832719853185,25.632577763479304
0,8,239.93645907231488,132.4421688417717
