mirror_type,mirror_id,x,y
1,4,39.1857293918251,82.130862725474
0,10,48.592179613212764,100.90986116548407
0,11,78.33567384893371,90.90391742182227
0,12,76.81837583669494,71.58168155200241
1,5,90.90635268113681,58.309819432174294
0,13,100.4789867413635,44.76575949795668
0,14,127.61159932523063,37.473720360497936
0,15,246.73742614165212,11.386067845957928
1,6,233.93531391949708,5.501718039517151
3,0,-69.44261212299928,77.41914247480834
0,3,-69.76398423655723,5.743387801758967
3,1,-154.98543313092657,194.885903844324
1,1,-123.90029867676895,239.89313451578278
0,4,-102.3589814821928,179.9212019466525
0,5,-100.53364764540147,187.7817501545618
0,6,-97.58661894472584,196.05573647036417
2,0,-85.16609236221389,148.28262444315874
0,7,-60.88756359190708,139.27205247227985
3,2,-51.70569793601201,169.2794163534063
4,0,-143.42663684988833,63.85765296290063
3,3,-19.768173228507315,278.13487076305705
