mirror_type,mirror_id,normal_x,normal_y
1,8,21.378370976186243,348.2301261576411
0,20,5.568850261585749,311.3303777872622
0,21,23.755050873381723,326.379967841709
2,4,29.33313344112715,310.35799512231904
0,22,50.31336936457957,320.0628045938319
1,5,-53.98560959286734,221.24657807076403
0,13,-54.16677514529288,229.5373198729665
0,14,-63.37492451334673,240.14618929047387
0,15,-105.46080258242512,284.2671698355448
1,6,-98.50884323565823,283.1269182233103
3,3,-89.65718678312953,294.3897765700034
0,16,-91.48134236968694,315.15862545371346
1,7,-66.30579077947189,295.52345403322664
0,17,-51.25887548615936,275.43264096084914
0,19,-45.59807631956819,295.26496818543694
0,18,-39.097571559215176,281.64722133374744
0,0,44.47841578469493,221.3858316217351
1,9,89.43857069503237,310.86799256080053
0,23,103.10824327161512,307.91439113957074
0,24,106.10150503386171,291.5993759019548
2,1,104.92632241256676,280.26165335413634
1,2,88.02662207987072,268.49292531089066
1,3,115.74953968254474,253.50065765442525
2,2,94.49821592194284,249.51418620883635
0,8,93.88845098461617,240.02395494674636
0,9,88.86357702361674,230.65432675337752
3,4,2.342415533906577,276.95184886785074
-1,-1,-75.53405454864377,300.665837954645
