mirror_type,mirror_id,x,y
1,4,51.55138561177401,74.98969690234905
0,10,63.77970939678146,92.06600170129093
0,11,91.59173740519935,77.53034011983313
0,12,87.07045621762651,58.683350739834076
1,5,98.90881003865302,43.37104214493415
0,13,106.24483131844065,28.496242175348208
0,14,131.90267017589034,17.049504405415693
3,0,-56.4766361974369,87.32920223969964
0,2,-84.82368667909601,5.471944642131287
0,3,-68.00661002562381,16.5861687204346
3,1,-122.59043315373482,216.7315982942489
1,1,-84.84732623449925,256.3219288918848
0,4,-72.95289558923552,193.7185458988016
0,5,-69.9203739871157,201.19677259216132
0,6,-65.7152914769964,208.90787554827463
2,0,-60.92104341068028,159.77993137360528
0,7,-38.35098762341557,147.08229583572805
3,2,-24.587980054165513,175.2838590311611
4,0,-131.67127916743158,85.50832849735926
2,3,-146.97552051061137,94.40321142575016
0,20,-160.00693744106997,199.29319469600324
