mirror_type,mirror_id,normal_x,normal_y
0,22,-0.5,219.5
3,0,42.652498735255264,249.74498868110473
0,0,-21.427563226109516,259.00140425921967
0,1,-15.119573860913693,268.70727344313553
1,0,-7.660994192423879,258.74995700621673
0,2,1.2541536538756297,262.4814912475124
0,3,7.101334206127929,254.2720155884196
3,1,106.16061342142649,285.039789037069
1,1,126.60232775812686,266.87057292399805
0,4,95.5272592278428,259.8345672050861
0,5,99.317011546526,258.44972324305104
0,6,103.24359195839365,256.48301960540977
2,0,78.77824200144893,253.23008557258237
0,7,72.82713355451727,241.7303616682398
3,2,87.15948635571459,235.3451600906606
1,9,-121.5682356174019,258.43714465034907
0,23,-125.14245896555289,271.9578190848587
0,24,-111.964586349898,282.03169676460766
2,1,-101.32907984482736,286.1318197073134
1,2,-83.1707629774075,276.4169671797049
1,3,-82.39849589979487,307.92461471881177
2,2,-69.19862473908198,290.79936676425655
0,8,-60.46593927988278,294.56453706019727
0,9,-49.83629438968949,294.34106376360376
2,3,-33.95312208266959,291.8848767185375
4,0,40.43048888043928,287.2876331051158
0,21,19.27332165044984,368.7566437930027
