mirror_type,mirror_id,normal_x,normal_y
1,4,-15.929651735005578,262.62037301105465
0,10,-19.4167575379075,272.52608425072356
0,11,-5.487137131753532,279.748567565234
0,12,0.9354876322515101,272.4916646991682
1,5,10.602142474863182,272.94898086783826
0,13,18.798388347929276,271.6877219029862
0,14,30.84506355843209,278.91376795008347
0,15,81.6038833019268,312.6987390963087
1,6,79.27375960203302,306.0503982475333
3,3,88.82843581061924,295.37744351885846
0,16,109.5985205058225,293.5674133223046
1,7,85.88996280380276,272.18394666524733
0,17,63.49150490561399,260.8543609033405
0,19,82.0395470572461,251.83571451439252
0,18,67.4998835735942,247.79866395262957
3,0,-51.96478113399855,221.91351030716532
3,1,-123.92555779190245,231.94596693306346
1,1,-129.31652953169186,258.7586788974943
0,4,-100.26450238162893,245.67643982650878
0,5,-102.45771325653926,249.06315526987356
0,6,-104.41002801129265,252.99690971410934
2,0,-82.91346619966447,240.87120319380506
0,7,-71.23999306206834,246.4738245917823
3,2,-78.84360871638896,260.19869854332296
0,2,-4.721308703083183,288.62533934277155
2,1,-140.5821445900112,241.7683377823816
0,20,-1.2112137156016587,317.3671264523756
