mirror_type,mirror_id,normal_x,normal_y
1,4,-22.400826540205543,259.60369894739154
0,10,-27.394594922774033,268.8419509132991
0,11,-14.766316572267078,278.1545861896342
0,12,-7.287535259139785,271.9917477091009
1,5,2.188567011265147,273.9556315358944
0,13,10.481207868187326,273.9920761003302
0,14,21.249165868803736,283.01367272172024
0,15,66.09792642416437,324.3231236228371
1,6,64.83652005771809,317.3921232277288
3,3,75.94318031047929,308.3452509438398
0,16,96.74070190260983,309.8066623107127
1,7,76.6691470552001,284.9776260710416
0,17,56.31878902963929,270.2836355312042
0,19,76.04930112691564,264.277576696424
0,18,62.3201788729055,258.01572444724763
1,1,-133.78762166367446,238.05193312577646
0,4,-103.0467601063059,229.6754964520403
0,5,-105.74276793454754,232.67742203842815
0,6,-108.28642122707298,236.25733612351416
2,0,-85.15763935010649,227.6437203191375
0,7,-74.50432911906776,235.00349767612977
3,2,-84.16137496156078,247.36992810694926
1,0,127.6775372277177,298.73021330762896
1,8,-55.77664901004738,359.0170640164767
0,21,59.63523882258279,347.4692863716993
