mirror_type,mirror_id,normal_x,normal_y
1,8,-126.4264842414522,250.27117576748282
0,20,-90.71943822016391,231.9261699223961
0,21,-104.46376300414569,251.11787619702994
2,4,-88.0917116348591,255.56473451666454
0,22,-96.3093734019215,277.1708369269617
3,0,51.88012891763654,223.52877081848803
0,0,1.7202016373091578,264.4667393264561
0,1,12.126096034144531,269.5374383165975
1,0,13.390949546714717,257.1608997501048
0,2,22.954604973585358,255.76780829889708
0,3,23.738424404797264,245.71939359272932
3,1,124.49537418553264,221.0732224392973
1,9,-84.4077233895317,315.5593335692349
0,23,-80.50776863673727,328.9896746904659
0,24,-64.02369657072286,330.8375670854427
2,1,-52.79556874086601,328.8743676047236
1,2,-42.23437223018065,311.1948891239117
1,3,-25.344772010356184,337.80446736751145
2,2,-22.85042881678374,316.32682857277666
0,8,-13.42585033291156,315.056543924331
0,9,-4.429563571433876,309.3903180806883
2,3,7.919942514250966,299.1045163727771
4,0,69.31138603942578,256.8535176786924
3,4,-56.6497183787098,226.309469677625
1,5,-94.40850543037536,233.1181935397197
1,7,-104.0252211128516,321.9154553978934
